,Name,SACFOR_kel,SACFOR_veg,Elev(m),Slope(deg),Rugosity,kelp_num,veg_num,veg_num_corr,depth criteria,kelp_pres/abs,veg_pres/abs,kelp_new_class,veg_new_class,veg_nocorr_new_class,x,y,wl_398,wl_400,wl_403,wl_405,wl_407,wl_409,wl_411,wl_414,wl_416,wl_418,wl_420,wl_423,wl_425,wl_427,wl_429,wl_432,wl_434,wl_436,wl_438,wl_441,wl_443,wl_445,wl_447,wl_449,wl_452,wl_454,wl_456,wl_458,wl_461,wl_463,wl_465,wl_467,wl_470,wl_472,wl_474,wl_476,wl_478,wl_481,wl_483,wl_485,wl_487,wl_490,wl_492,wl_494,wl_496,wl_499,wl_501,wl_503,wl_505,wl_508,wl_510,wl_512,wl_514,wl_516,wl_519,wl_521,wl_523,wl_525,wl_528,wl_530,wl_532,wl_534,wl_537,wl_539,wl_541,wl_543,wl_546,wl_548,wl_550,wl_552,wl_554,wl_557,wl_559,wl_561,wl_563,wl_566,wl_568,wl_570,wl_572,wl_575,wl_577,wl_579,wl_581,wl_583,wl_586,wl_588,wl_590,wl_592,wl_595,wl_597,wl_599,wl_601,wl_604,wl_606,wl_608,wl_610,wl_613,wl_615,wl_617,wl_619,wl_621,wl_624,wl_626,wl_628,wl_630,wl_633,wl_635,wl_637,wl_639,wl_642,wl_644,wl_646,wl_648,wl_651,wl_653,wl_655,wl_657,wl_659,wl_662,wl_664,wl_666,wl_668,wl_671,wl_673,wl_675,wl_677,wl_680,wl_682,wl_684,wl_686,wl_688,wl_691,wl_693,wl_695,wl_697,wl_700,wl_702,wl_704,wl_706,wl_709,wl_711,wl_713,wl_715,wl_718,wl_720,wl_722,wl_724,wl_726,wl_729,wl_731,wl_733,wl_735,wl_738,wl_740,wl_742,wl_744,wl_747,wl_749,wl_751,wl_753,wl_756,wl_758,wl_760,wl_762,wl_764,wl_767,wl_769,wl_771,wl_773,wl_776,wl_778,wl_780,wl_782,wl_785,wl_787,wl_789,wl_791,wl_793,wl_796,wl_798,wl_800
37,2022-07-08_143339_MDCNGB3,F,A,-4.870001316,2.100656270980835,79.94043731689453,2,4,2,shallow,0,0,1,1,2,352767.9641246282,4709588.062616886,0.015189099125564098,0.013932456262409687,0.012810897082090378,0.011824422,0.010973029769957066,0.010256721638143063,0.009675497,0.009229357,0.009320019,0.008657464,0.008566723,0.008639942,0.008584174,0.008679951,0.009368327,0.008938249,0.009003396,0.008639409,0.00870688,0.008701711,0.009111291,0.009428138,0.009385091,0.008976231,0.009228876,0.009376226,0.009545345,0.009730811,0.010087152011692524,0.009795813,0.009785469,0.009794501,0.009828833,0.009772182,0.009954088,0.009764208,0.009500651,0.009170542,0.009208728,0.009249295,0.00946749,0.009517046,0.009674402,0.00946593,0.009323575,0.009375771,0.009359864,0.009177841,0.009194233,0.009090038,0.00904661,0.009091031,0.009114301,0.009177381,0.00954535,0.009603074,0.009732375,0.009604258,0.009597386,0.009542283,0.009232813,0.009156569,0.00909096,0.008992251,0.008975623,0.008958428,0.009027914,0.009227403,0.009467135,0.00968537,0.009800121,0.009961111,0.010007788427174091,0.009801255,0.009638897,0.009671286,0.009453624,0.009273189,0.009088266,0.00902883,0.008934312,0.008828559,0.008557717,0.008475516,0.008189674,0.007965144,0.007699413,0.007317594,0.006953985,0.006499753,0.006065169,0.005662846,0.005396571,0.005088712,0.004745962,0.004397817,0.004161395,0.004065349,0.003862031,0.003736611,0.003670855,0.003463521,0.00335002,0.003252278,0.00320813,0.003243167,0.003233048,0.003163805,0.003102277,0.003038144,0.00303263,0.003047106,0.002942787,0.002806196,0.002580693,0.002382793,0.002214833,0.00219648,0.002087555,0.002048989,0.001959393,0.001936862,0.0019102,0.001909653,0.001966331,0.002043843,0.002097178,0.00208165,0.002042448,0.002030623,0.001929699,0.001900926,0.001891821,0.001806445,0.001697411,0.001561225,0.001468151,0.001494129,0.001382722,0.001394198,0.001291544,0.001108039,0.000858517,0.000775013,0.000688251,0.000669154,0.000632808,0.000572143,0.000526602,0.000474472,0.000417177,0.000279224,0.000272651,0.000214229,0.000149178,9.73368005361408e-05,5.671740655088797e-05,5.59330073883757e-05,0.00010984,0.000102688,0.000212022,0.00014707,0.000178856,0.000164653,0.000105221,0.000111577,0.000168618,0.00011083,6.910908268764615e-05,0.000102057,0.000161872,0.000211906,0.000371164,0.000321729,0.000284187,0.000219929,0.000128953,0.000122033,0.000164783,0.00021484,0.000272205
38,2022-07-08_143349_MDCNGB3,A,S,-4.870001316,2.100656270980835,79.94043731689453,4,5,1,shallow,1,0,2,0,2,352767.9641246282,4709588.062616886,0.015189099125564098,0.013932456262409687,0.012810897082090378,0.011824422,0.010973029769957066,0.010256721638143063,0.009675497,0.009229357,0.009320019,0.008657464,0.008566723,0.008639942,0.008584174,0.008679951,0.009368327,0.008938249,0.009003396,0.008639409,0.00870688,0.008701711,0.009111291,0.009428138,0.009385091,0.008976231,0.009228876,0.009376226,0.009545345,0.009730811,0.010087152011692524,0.009795813,0.009785469,0.009794501,0.009828833,0.009772182,0.009954088,0.009764208,0.009500651,0.009170542,0.009208728,0.009249295,0.00946749,0.009517046,0.009674402,0.00946593,0.009323575,0.009375771,0.009359864,0.009177841,0.009194233,0.009090038,0.00904661,0.009091031,0.009114301,0.009177381,0.00954535,0.009603074,0.009732375,0.009604258,0.009597386,0.009542283,0.009232813,0.009156569,0.00909096,0.008992251,0.008975623,0.008958428,0.009027914,0.009227403,0.009467135,0.00968537,0.009800121,0.009961111,0.010007788427174091,0.009801255,0.009638897,0.009671286,0.009453624,0.009273189,0.009088266,0.00902883,0.008934312,0.008828559,0.008557717,0.008475516,0.008189674,0.007965144,0.007699413,0.007317594,0.006953985,0.006499753,0.006065169,0.005662846,0.005396571,0.005088712,0.004745962,0.004397817,0.004161395,0.004065349,0.003862031,0.003736611,0.003670855,0.003463521,0.00335002,0.003252278,0.00320813,0.003243167,0.003233048,0.003163805,0.003102277,0.003038144,0.00303263,0.003047106,0.002942787,0.002806196,0.002580693,0.002382793,0.002214833,0.00219648,0.002087555,0.002048989,0.001959393,0.001936862,0.0019102,0.001909653,0.001966331,0.002043843,0.002097178,0.00208165,0.002042448,0.002030623,0.001929699,0.001900926,0.001891821,0.001806445,0.001697411,0.001561225,0.001468151,0.001494129,0.001382722,0.001394198,0.001291544,0.001108039,0.000858517,0.000775013,0.000688251,0.000669154,0.000632808,0.000572143,0.000526602,0.000474472,0.000417177,0.000279224,0.000272651,0.000214229,0.000149178,9.73368005361408e-05,5.671740655088797e-05,5.59330073883757e-05,0.00010984,0.000102688,0.000212022,0.00014707,0.000178856,0.000164653,0.000105221,0.000111577,0.000168618,0.00011083,6.910908268764615e-05,0.000102057,0.000161872,0.000211906,0.000371164,0.000321729,0.000284187,0.000219929,0.000128953,0.000122033,0.000164783,0.00021484,0.000272205
48,2022-07-08_143844_MDCNGB4,R,S,-2.898186684,2.296047210693359,69.64115905761719,0,5,5,shallow,0,1,0,2,2,352683.97546489036,4709525.627685394,0.005840019,0.006781964,0.007580116,0.008234476,0.008745044,0.009111819,0.009334802,0.009413992,0.008038238,0.00844009,0.008038839,0.00780797,0.007327872,0.006890143,0.006932267,0.006579333,0.00658738,0.007363007,0.007676148,0.008150089,0.008289791,0.008503102,0.008679307,0.009174957,0.008829897,0.008510631,0.008196819,0.007722609,0.007594174,0.007473703,0.007224989,0.007126387,0.007236532,0.0071079,0.007098971,0.00720239,0.007133562,0.007295427,0.007185129,0.007232291,0.007349449,0.007214393,0.007298929,0.006974335,0.00685769,0.006899361,0.006820791,0.006585962,0.00656847,0.006593591,0.006639605,0.006655506,0.006823061,0.007089752,0.007121093,0.007371364,0.007556601,0.007578042,0.007799961,0.007987213,0.008061139,0.008035498,0.0080667,0.008112888,0.008054994,0.008299585,0.008519761,0.008778465,0.009036718,0.009434906,0.009590348,0.009910232,0.010228827595710754,0.010620221495628357,0.010915090329945087,0.011103275,0.011243994,0.011317959986627102,0.011270381510257721,0.011353296227753162,0.011236699298024178,0.011103369295597076,0.011041088029742241,0.010700706392526627,0.010513404,0.010365627706050873,0.010150452144443989,0.009995267,0.009649904,0.009339102,0.008989515,0.008636703,0.008132899,0.007786641,0.007418134,0.007092954,0.006793705,0.00640401,0.006181033,0.00583148,0.005562265,0.005266218,0.004951668,0.004665402,0.004499611,0.004542508,0.004498007,0.004608171,0.004674185,0.004762559,0.004743872,0.004736452,0.004666637,0.004498957,0.004264652,0.003946845,0.003574205,0.00319384,0.00296805,0.002741817,0.002429126,0.002273903,0.002111325,0.002028117,0.002076655,0.002091273,0.002132357,0.002365982,0.002645413,0.003043228,0.003371145,0.003756398,0.00410502,0.004229303,0.004393104,0.004500599,0.004564705,0.004567899,0.004510364,0.004175241,0.00386646,0.003534803,0.003017358,0.002542794,0.002065369,0.00161642,0.001125877,0.000671563,0.000468663,0.000284118,0.000298254,0.000249658,0.000284503,0.000267049,8.973707736004144e-05,0,0,0,0,0.000129842,0.000309157,0.000454211,0.000591118,0.000634256,0.000704892,0.000644946,0.000487153,0.000277461,3.37985102305538e-06,0,0,0,0,0,0,2.7939049687120132e-06,0.000103597,0.000220449,0.000353352,0.000502303,0.000667305
49,2022-07-08_143854_MDCNGB4,R,S,-2.922862291,1.246979951858521,68.15785217285156,0,5,5,shallow,0,1,0,2,2,352684.7781646893,4709528.610222659,0.015396903,0.013445963151752949,0.011713452637195587,0.010199376381933689,0.008903733,0.00782652,0.006967742,0.006327396,0.006478846,0.006687515,0.006784263,0.006526018,0.005868366,0.005572286,0.005969703,0.006289645,0.006534457,0.006471476,0.006730895,0.00648976,0.007090867,0.007324046,0.007553587,0.007725302,0.007524398,0.007351459,0.007352297,0.007458207,0.007522306,0.007619939,0.007380101,0.007415701,0.007257521,0.007192048,0.007233467,0.007353446,0.007119908,0.007083212,0.006920825,0.007147408,0.007290585,0.007512756,0.007649607,0.00756396,0.007345195,0.007313757,0.007094722,0.007204557,0.007046241,0.007052832,0.007027497,0.006942624,0.006920056,0.007116267,0.007301638,0.007552761,0.007685008,0.007906751,0.008108608,0.008310292,0.008327806,0.008430041,0.008335806,0.008357435,0.008465516,0.008384035,0.00852864,0.008735131,0.009036503,0.009404745,0.009680435,0.00995471,0.010183238424360752,0.010365117341279984,0.010391752235591412,0.010491156950592995,0.010627266950905323,0.010721021331846714,0.010748688131570816,0.010704999789595604,0.010764802806079388,0.010780852288007736,0.010742220096290112,0.010600675828754902,0.010371014475822449,0.010093449614942074,0.009887012,0.009468394,0.009099311,0.008800854,0.008489477,0.008113848,0.007701753,0.007434671,0.007125671,0.006789932,0.006438266,0.006096029,0.005767141,0.005538371,0.005434808,0.005150328,0.00514686,0.00509167,0.005099864,0.004991018,0.004957671,0.004954967,0.004884803,0.004820613,0.004828975,0.004721066,0.004534115,0.004391016,0.004137948,0.003845469,0.003580118,0.003388228,0.003215484,0.002868996,0.002739428,0.002589526,0.002584917,0.002612462,0.002762335,0.002997071,0.003119524,0.003213842,0.003268494,0.003495829,0.003611998,0.003754199,0.003913513,0.003994929,0.004138816,0.00417946,0.004338196,0.004330487,0.004318953,0.004188598,0.00382259,0.003448912,0.003007612,0.002552415,0.002058118,0.001646815,0.001353902,0.001126461,0.000867661,0.0006342,0.000556138,0.000496308,0.000443937,0.000305613,0.000313313,0.000351829,0.00026375,0.000218129,0.000261039,0.000128833,4.290651486371644e-05,2.2846807041787542e-06,0,0,0,0,0,0,2.8102685973863117e-05,0.000271714,0.000216176,0.000237289,0.000157676,3.704816845129244e-05,7.350643863901496e-05,0.000144579,0.000250265,0.000390565,0.000565479,0.000775008,0.00101915
50,2022-07-08_143904_MDCNGB4,R,S,-2.991802931,3.520739078521729,82.77257537841797,0,5,5,shallow,0,1,0,2,2,352687.07345040864,4709532.227731151,0.011300726793706417,0.010876469314098358,0.010444026,0.010003395,0.009554578,0.009097573,0.008632382,0.008159004,0.007959481,0.007629532,0.008135956,0.007455206,0.00739219,0.007528974,0.007745784,0.007817195,0.007867423,0.008227717,0.00852792,0.008545148,0.00844471,0.008403343,0.008656668,0.008705249,0.008611627,0.008383004,0.008000401,0.008014945,0.00821203,0.00830434,0.008415005,0.008380716,0.008314778,0.007940725,0.007652266,0.007658572,0.007521171,0.007515651,0.007498413,0.00733455,0.007364926,0.007364308,0.007596768,0.007502862,0.007534681,0.00753799,0.007395388,0.007137599,0.007212642,0.007314678,0.007452473,0.007503726,0.007615803,0.007703181,0.007725238,0.007637119,0.007854476,0.007759404,0.007786635,0.007783472,0.007713776,0.007789002,0.007949002,0.008085831,0.008228849,0.008398607,0.008492063,0.008701083,0.008847325,0.009140132,0.009281628,0.009740571,0.010117835365235806,0.010457047261297703,0.010782802477478981,0.011076228693127632,0.011381932534277439,0.011481938,0.011592167429625988,0.011650501750409603,0.011557220481336117,0.011307517997920513,0.010986899957060814,0.010642523,0.010250359,0.010044253431260586,0.009688796,0.009350717,0.008896223,0.008497534,0.008073948,0.007547587,0.007171418,0.006884677,0.006444075,0.005987041,0.005656155,0.005380943,0.005245395,0.005069551,0.005030048,0.004946793,0.004914172,0.004868284,0.004853192,0.004772095,0.004684519,0.00469793,0.004581653,0.004451182,0.004330876,0.004234256,0.004088209,0.003856557,0.003706478,0.003426279,0.003172399,0.002954577,0.002815998,0.002598425,0.002397882,0.002489406,0.002483627,0.002604292,0.002609486,0.002662891,0.002832793,0.002810764,0.002878706,0.002923791,0.002966442,0.003090456,0.003270646,0.003398653,0.003476469,0.003564929,0.003495151,0.003341894,0.003142116,0.002881629,0.002719834,0.002415498,0.002072031,0.001631241,0.001429168,0.001033611,0.00078587,0.000586713,0.000289392,0.000205348,4.542053284239955e-05,4.0689898014534265e-05,6.266558921197429e-05,0.000173121,0.000152197,0.000299312,0.00032847,0.000284313,0.00018593,0.000118156,8.321022323798388e-05,,0.000144309,0.000168526,1.773939948179759e-05,,6.554343599418644e-06,,,0.000161247,2.5926196030923165e-05,0.000154834,,,,,4.250670826877467e-05,0.000127027,0.000225783,0.000338776,0.000466004
51,2022-07-08_143914_MDCNGB4,R,S,-3.097003698,4.560070037841797,59.602813720703125,0,5,5,shallow,0,1,0,2,2,352690.07742390333,4709534.386025006,0.008874679,0.008980951,0.00912075,0.009215367,0.009264804,0.009269061,0.009228136,0.009142032,0.007683537,0.00802614,0.008206566,0.007808567,0.007511863,0.007796335,0.007878666,0.00794529,0.008097648,0.007773637,0.007943827,0.007799769,0.008218946,0.008652505,0.008873771,0.008789242,0.008446777,0.008468886,0.008265684,0.008183449,0.008012248,0.007903654,0.007790881,0.00772337,0.007829328,0.008009043,0.008011239,0.007924352,0.007773024,0.007722285,0.00773127,0.007500959,0.007484735,0.007370185,0.007356833,0.007149898,0.007240054,0.007261958,0.007246472,0.007268681,0.007357726,0.00725138,0.007171204,0.007288971,0.007491371,0.007599288,0.007739039,0.00778952,0.007764305,0.007733081,0.007774417,0.007859237,0.007933551,0.008038306,0.008117957,0.008171343,0.008298004,0.008477196,0.008560142,0.008799447,0.008973733,0.009306297,0.009553108,0.00991008,0.010217014700174332,0.010374817065894604,0.010551754385232925,0.010734793730080128,0.010842790827155113,0.010933585464954376,0.010987485758960247,0.011079352349042892,0.011073585599660873,0.011021276004612446,0.010793055407702923,0.010678807273507118,0.010336495004594326,0.010151905938982964,0.009787081,0.00933542,0.009022647,0.008701394,0.008199121,0.007841016,0.007322861,0.006878568,0.00643297,0.006040027,0.005723526,0.00541359,0.005220648,0.005074894,0.004955465,0.004830976,0.004731454,0.004752828,0.004612862,0.004545135,0.004408495,0.004429419,0.004441011,0.004427667,0.004478697,0.004358329,0.004318463,0.004154553,0.003946629,0.003733647,0.003577746,0.003362281,0.003009447,0.002791364,0.002602986,0.002501517,0.002469902,0.002486818,0.00265875,0.00276825,0.002888072,0.002973001,0.003077015,0.003182757,0.003306652,0.003553548,0.003714656,0.003843306,0.0038919,0.003827602,0.003746615,0.003494278,0.003366498,0.003174399,0.002948469,0.002556799,0.002139613,0.00166541,0.001326899,0.001170608,0.000935578,0.000822106,0.00055545,0.000333089,0.000426016,0.000347849,0.00043294,0.000471987,0.000287397,0.000129239,0.000138155,0.000211088,0.000334128,0.000123504,0.000154434,0.000185315,7.229490438476205e-05,2.6475763661437668e-05,1.076780108633102e-06,0.000115512,,,,,,,1.3792940990242641e-05,,,,,8.277582674054429e-05,0.000422238,0.000809781,0.001245404
52,2022-07-08_143924_MDCNGB4,R,S,-3.039838314,1.162063360214233,83.13193512,0,5,5,shallow,0,1,0,2,2,352691.55132515926,4709538.020918867,0.008886196,0.008856334,0.008805961,0.008735079,0.008643688,0.008531787,0.008764608,0.008997693,0.008455472,0.008259323,0.008504823,0.00813991,0.008000337,0.007718092,0.007480684,0.007653751,0.007654268,0.007557989,0.007770484,0.00748981,0.007382632,0.007578162,0.007688566,0.00766386,0.0074291,0.007261462,0.007518093,0.007143032,0.006993269,0.007318605,0.007307723,0.007173774,0.007173261,0.007007552,0.007108159,0.00711511,0.007136322,0.007316191,0.007306028,0.007226933,0.007251748,0.007221947,0.007407315,0.007369628,0.00713671,0.007180745,0.00734114,0.007455324,0.007572934,0.007659231,0.007669526,0.007799176,0.007886003,0.008046102,0.008100857,0.008161247,0.00830242,0.008394869,0.008623827,0.008584503,0.008618154,0.008601981,0.00862967,0.008680725,0.008650144,0.008746919,0.008701217,0.008731062,0.008855468,0.008961829,0.009120679,0.009400889,0.009617555,0.009729724,0.009982005,0.010155295953154564,0.010343597270548344,0.010502536781132221,0.010480235330760479,0.010528187,0.010478428564965725,0.010431247,0.010400340892374516,0.010164814069867134,0.009974153,0.009813211,0.009459535,0.009043887,0.008618207,0.008203949,0.007832523,0.007594776,0.007250069,0.006936675,0.006628619,0.00628524,0.005994428,0.005771243,0.0056214,0.005436466,0.005172577,0.005030682,0.004947712,0.005007204,0.005077147,0.005134548,0.005103789,0.005032104,0.005010358,0.004940021,0.004934931,0.004901344,0.004808869,0.004678925,0.004485675,0.004362675,0.0040277,0.003798911,0.003525057,0.003313167,0.003156316,0.002968707,0.002901305,0.002946295,0.003112756,0.003181834,0.003420797,0.003516774,0.003665888,0.003631374,0.003616525,0.003682269,0.003783998,0.00380911,0.003780393,0.00364334,0.003578542,0.003520467,0.003472146,0.003221109,0.002852579,0.002472102,0.002081972,0.001691088,0.001424507,0.001090192,0.000878811,0.000666808,0.000574602,0.000441592,0.00048689,0.000430137,0.000501,0.000348617,0.000314639,0.000341598,0.000292007,0.000257857,0.000230935,0.000128945,0.000112293,0.000142721,0.000191467,0.000308811,0.000284068,0.000313369,0.000262412,0.000232168,0.000267303,0.000309458,0.000306768,0.000204033,0.000294381,0.000100523,9.597070311428979e-05,0.000160729,0.000234974,0.000318704,0.000411919,0.00051462,0.000626806
53,2022-07-08_143934_MDCNGB4,R,S,-3.232686043,13.68779468536377,85.34404754638672,0,5,5,shallow,0,1,0,2,2,352693.8302,4709540.861122663,0.014921402558684349,0.013703337870538235,0.012582373,0.011558509431779385,0.010631747543811798,0.009802086,0.009069527,0.008434068,0.007824229,0.007619355,0.007544857,0.007391574,0.007278271,0.007435156,0.007477753,0.007702004,0.007749969,0.007748477,0.007711962,0.007933385,0.008220159,0.008307235,0.00837174,0.008486507,0.008471653,0.008399035,0.008328126,0.008258291,0.008171247,0.008106932,0.008023782,0.008047322,0.007924549,0.007842284,0.007799533,0.007777547,0.007717513,0.007664029,0.007607473,0.007673534,0.007592519,0.007596822,0.007641518,0.007654252,0.007665319,0.007655468,0.007632673,0.007555094,0.007642515,0.007628616,0.0076288,0.00760766,0.007671796,0.007685142,0.00763607,0.007635252,0.007698228,0.007709219,0.007732292,0.007746606,0.007822412,0.007836232,0.007977008,0.00804363,0.008085918,0.00809405,0.00819362,0.008165163,0.008206286,0.008250862,0.008318346,0.008402434,0.008521647,0.008593014,0.00876416,0.00886838,0.009043997,0.009170334,0.009229458,0.00926132,0.009238378,0.009124069,0.009069422,0.008866317,0.008700619,0.008513505,0.008248226,0.007948868,0.007639492,0.007266736,0.006947196,0.006570688,0.006204384,0.00589194,0.005690287,0.005512045,0.005373182,0.005305152,0.005178759,0.005017054,0.004920605,0.004710384,0.004647119,0.004583806,0.004564808,0.004538605,0.004630389,0.004662249,0.004679436,0.004732812,0.004663795,0.004625415,0.004541128,0.004399132,0.004271731,0.004121781,0.003999333,0.003872124,0.003816448,0.003773456,0.003798507,0.003733866,0.003768116,0.003783787,0.003778293,0.003859509,0.004039569,0.00405763,0.004182693,0.004170936,0.004241774,0.004296256,0.0042325,0.004115076,0.004026106,0.003889827,0.003803139,0.003502618,0.003165039,0.002989174,0.00276124,0.002372883,0.002044606,0.001762185,0.001653205,0.001416675,0.001250418,0.001129469,0.001164772,0.001087646,0.00103384,0.000895522,0.000801807,0.000852572,0.000584418,0.000547374,0.00033377,0.000361874,0.000252282,0.000126812,0.000229691,0.000245453,0.000281651,0.000374216,0.000393602,0.000384304,0.000352556,0.000366063,0.000317263,0.000236976,0.000179901,0.0001082,7.535407348768786e-05,4.541280577541329e-05,0,0,0,0,7.254574029502692e-06,9.643360681366175e-05,0.000195008
54,2022-07-08_143944_MDCNGB4,R,S,-3.413388252,1.737361311912537,80.51168823242188,0,5,5,shallow,0,1,0,2,2,352696.8811226889,4709545.240295931,0.013178388,0.012004833668470383,0.011281509883701801,0.010662533342838287,0.010147908,0.00973763,0.009431701,0.009230122,0.010064809583127499,0.010188147,0.010700652375817299,0.010954457335174084,0.009957122,0.009387935,0.009385567,0.009286839,0.009280722,0.00957388,0.010072380304336548,0.010151844471693039,0.010073246,0.009987455,0.010045661590993404,0.009746457,0.00950978,0.009586199,0.00945614,0.009164996,0.00864459,0.008470552,0.008281108,0.008197227,0.008093101,0.007875882,0.007988174,0.007906396,0.008141385,0.008186653,0.008305572,0.008541773,0.008673484,0.008480292,0.008546432,0.008700177,0.008588758,0.008495571,0.008252455,0.008183932,0.008400167,0.008281062,0.008216193,0.008242948,0.008337799,0.008273139,0.008308797,0.008284228,0.008526485,0.008533093,0.008365531,0.008199443,0.008061767,0.007832473,0.007820792,0.007550813,0.00754034,0.007675791,0.007586884,0.007518568,0.007625255,0.007788057,0.007908149,0.008014782,0.008028528,0.0081397,0.008245434,0.008299142,0.008359577,0.008378475,0.008514648,0.008427078,0.008301169,0.008266716,0.008276941,0.008254677,0.008199074,0.008042439,0.007780391,0.007700723,0.007504974,0.007234083,0.006950094,0.006644666,0.006223188,0.005860311,0.005557113,0.00531334,0.005235672,0.004960399,0.004719365,0.004552152,0.004489553,0.004484792,0.004391856,0.004200549,0.004108268,0.003911051,0.003691455,0.003640207,0.003601098,0.003677843,0.003718897,0.003576609,0.003451972,0.003369214,0.003483702,0.003446545,0.003298616,0.003050685,0.003012445,0.002731847,0.002585592,0.00268452,0.002732288,0.002867286,0.002959374,0.003061504,0.003069093,0.003160742,0.003267809,0.003144513,0.003109842,0.003018727,0.00289248,0.002708707,0.002675708,0.002606572,0.002501393,0.00245648,0.002472624,0.002319453,0.002274999,0.00200159,0.001642247,0.001363052,0.001270622,0.0010802,0.000888819,0.000878437,0.000796139,0.000616906,0.000574599,0.000521864,0.000480512,0.000436675,0.000551697,0.000234934,1.9786662960541435e-05,9.677301568444818e-05,0.000129749,0.000118788,0.000294182,0.000341571,0.000472277,0.000503048,0.000602897,0.000778269,0.001015872,0.001006954,0.000932798,0.000742073,0.000592234,0.000634251,0.000572704,0.000414724,0.000352748,0.000302432,0.000263775,0.000236777,0.000221438,0.000217759,0.000225739
55,2022-07-08_143954_MDCNGB4,R,S,-3.515002966,4.004963397979736,48.540809631347656,0,5,5,shallow,0,1,0,2,2,352698.4230560461,4709548.207189859,0.014039128087460995,0.012514150701463223,0.011181797832250595,0.010042068548500538,0.009094963,0.008488176,0.008618777,0.008594782,0.008890699,0.008445214,0.008339683,0.008008909,0.007388378,0.007611353,0.007954915,0.008428527,0.008249073,0.008329344,0.008770309,0.00902472,0.008924359,0.009347529,0.009704591,0.00941304,0.0091997,0.009050217,0.00851159,0.008238661,0.007921466,0.007889614,0.007557659,0.007415531,0.007580619,0.007833776,0.007751139,0.007651717,0.007759037,0.007835317,0.008076388,0.008122631,0.008264619,0.008166968,0.007931958,0.007747898,0.007525096,0.007437758,0.007536033,0.00768137,0.007684335,0.007948884,0.007998679,0.008085238,0.00821098,0.008286773,0.008254142,0.008295623,0.0084199,0.00849697,0.008731873,0.00883414,0.008984726,0.008986115,0.009063567,0.009175751,0.009215944,0.009130271,0.009222847,0.009079027,0.008991565,0.009095552,0.009163466,0.00922967,0.009268956,0.009302506,0.0093915,0.009373846,0.009469053,0.009580204,0.009660787,0.009606134,0.009686748,0.009503042,0.009501215,0.009423362,0.009323666,0.009013941,0.008624201,0.008277907,0.007892279,0.007419416,0.006899962,0.006485439,0.006155913,0.005801816,0.005603773,0.005304707,0.005236187,0.005088632,0.005054852,0.004884125,0.004721669,0.00454068,0.004495176,0.004244361,0.004141517,0.003995093,0.00385848,0.003800002,0.003774557,0.003733704,0.003743284,0.003661405,0.003643604,0.003559913,0.003404224,0.003310105,0.003253925,0.00305091,0.002970302,0.002777149,0.002683385,0.002777406,0.002851545,0.002932811,0.002985466,0.003039839,0.003100493,0.003182067,0.003271298,0.003267944,0.003163071,0.003021898,0.002867551,0.002743505,0.002728662,0.002801961,0.002765117,0.002716874,0.002553048,0.002419538,0.00229693,0.002173001,0.001998554,0.001761448,0.001500974,0.00139399,0.001265547,0.001163728,0.00117202,0.001127471,0.001048942,0.00103834,0.00086224,0.000649924,0.000552018,0.000349091,0.000155545,7.430878031300381e-05,0.000165496,0.000112375,0.000266003,0.000360902,0.000476821,0.000572738,0.000699131,0.000723676,0.000728033,0.000526086,0.000477334,0.000330493,0.000171602,0.00019045,0.000287638,0.000353653,0.000297527,0.000220265,0.000121868,2.3342099666479044e-06,0,7.63458592700772e-05,0.000190205
